watershed	n.data	n.stock	year	exp_spawn	total_rec
mcloughlin_lake	54	60	2007	NA	NA
mcloughlin_lake	55	60	2008	NA	NA
mcloughlin_lake	56	60	2009	NA	NA
mcloughlin_lake	57	60	2010	NA	NA
mcloughlin_lake	58	60	2011	NA	NA
mcloughlin_lake	59	60	2012	NA	NA
mcloughlin_lake	60	60	2013	NA	NA
mcloughlin_lake	61	60	2014	NA	NA
mercer_lake	1	61	1954	NA	NA
mercer_lake	2	61	1955	NA	NA
mercer_lake	3	61	1956	7000	13716
mercer_lake	4	61	1957	NA	NA
mercer_lake	5	61	1958	15000	12077
mercer_lake	6	61	1959	10000	13127
mercer_lake	7	61	1960	12000	10397
mercer_lake	8	61	1961	10000	17736
mercer_lake	9	61	1962	7000	18276
mercer_lake	10	61	1963	15000	17697
mercer_lake	11	61	1964	3000	17802
mercer_lake	12	61	1965	15000	14682
mercer_lake	13	61	1966	15000	7835
mercer_lake	14	61	1967	14000	9200
mercer_lake	15	61	1968	14000	10998
mercer_lake	16	61	1969	16000	8027
mercer_lake	17	61	1970	NA	NA
mercer_lake	18	61	1971	NA	NA
mercer_lake	19	61	1972	NA	NA
mercer_lake	20	61	1973	NA	NA
mercer_lake	21	61	1974	4000	6191
mercer_lake	22	61	1975	NA	NA
mercer_lake	23	61	1976	2000	7874
mercer_lake	24	61	1977	NA	NA
mercer_lake	25	61	1978	6000	8795
mercer_lake	26	61	1979	4000	6178
mercer_lake	27	61	1980	6000	3750
mercer_lake	28	61	1981	7000	4477
mercer_lake	29	61	1982	8000	6923
mercer_lake	30	61	1983	6000	5319
mercer_lake	31	61	1984	NA	NA
mercer_lake	32	61	1985	NA	NA
mercer_lake	33	61	1986	NA	NA
mercer_lake	34	61	1987	NA	NA
mercer_lake	35	61	1988	NA	NA
mercer_lake	36	61	1989	NA	NA
mercer_lake	37	61	1990	NA	NA
mercer_lake	38	61	1991	NA	NA
mercer_lake	39	61	1992	NA	NA
mercer_lake	40	61	1993	NA	NA
mercer_lake	41	61	1994	3000	8414
mercer_lake	42	61	1995	3600	7600
mercer_lake	43	61	1996	NA	NA
mercer_lake	44	61	1997	NA	NA
mercer_lake	45	61	1998	8000	5512
mercer_lake	46	61	1999	6000	6295
mercer_lake	47	61	2000	6000	4795
mercer_lake	48	61	2001	5000	7123
mercer_lake	49	61	2002	3000	6908
mercer_lake	50	61	2003	7000	5205
mercer_lake	51	61	2004	NA	NA
mercer_lake	52	61	2005	NA	NA
mercer_lake	53	61	2006	NA	NA
mercer_lake	54	61	2007	NA	NA
mercer_lake	55	61	2008	NA	NA
mercer_lake	56	61	2009	NA	NA
mercer_lake	57	61	2010	NA	NA
mercer_lake	58	61	2011	NA	NA
mercer_lake	59	61	2012	NA	NA
mercer_lake	60	61	2013	NA	NA
mercer_lake	61	61	2014	NA	NA
portjohn_lake	1	62	1954	750	1719
portjohn_lake	2	62	1955	2566	879
portjohn_lake	3	62	1956	1332	387
portjohn_lake	4	62	1957	NA	NA
portjohn_lake	5	62	1958	NA	NA
portjohn_lake	6	62	1959	NA	NA
portjohn_lake	7	62	1960	NA	NA
portjohn_lake	8	62	1961	NA	NA
portjohn_lake	9	62	1962	NA	NA
portjohn_lake	10	62	1963	NA	NA
portjohn_lake	11	62	1964	NA	NA
portjohn_lake	12	62	1965	NA	NA
portjohn_lake	13	62	1966	NA	NA
portjohn_lake	14	62	1967	NA	NA
portjohn_lake	15	62	1968	NA	NA
portjohn_lake	16	62	1969	NA	NA
portjohn_lake	17	62	1970	NA	NA
portjohn_lake	18	62	1971	NA	NA
portjohn_lake	19	62	1972	NA	NA
portjohn_lake	20	62	1973	1500	1806
portjohn_lake	21	62	1974	600	2312
portjohn_lake	22	62	1975	800	4287
portjohn_lake	23	62	1976	500	2467
portjohn_lake	24	62	1977	1500	1422
portjohn_lake	25	62	1978	600	1517
portjohn_lake	26	62	1979	800	1751
portjohn_lake	27	62	1980	2000	1392
portjohn_lake	28	62	1981	150	1386
portjohn_lake	29	62	1982	NA	NA
portjohn_lake	30	62	1983	NA	NA
portjohn_lake	31	62	1984	NA	NA
portjohn_lake	32	62	1985	NA	NA
portjohn_lake	33	62	1986	NA	NA
portjohn_lake	34	62	1987	NA	NA
portjohn_lake	35	62	1988	NA	NA
portjohn_lake	36	62	1989	NA	NA
portjohn_lake	37	62	1990	NA	NA
portjohn_lake	38	62	1991	NA	NA
portjohn_lake	39	62	1992	NA	NA
portjohn_lake	40	62	1993	NA	NA
portjohn_lake	41	62	1994	NA	NA
portjohn_lake	42	62	1995	NA	NA
portjohn_lake	43	62	1996	NA	NA
portjohn_lake	44	62	1997	NA	NA
portjohn_lake	45	62	1998	NA	NA
portjohn_lake	46	62	1999	NA	NA
portjohn_lake	47	62	2000	NA	NA
portjohn_lake	48	62	2001	NA	NA
portjohn_lake	49	62	2002	NA	NA
portjohn_lake	50	62	2003	NA	NA
portjohn_lake	51	62	2004	NA	NA
portjohn_lake	52	62	2005	NA	NA
portjohn_lake	53	62	2006	NA	NA
portjohn_lake	54	62	2007	NA	NA
portjohn_lake	55	62	2008	NA	NA
portjohn_lake	56	62	2009	NA	NA
portjohn_lake	57	62	2010	NA	NA
portjohn_lake	58	62	2011	NA	NA
portjohn_lake	59	62	2012	454	602
portjohn_lake	60	62	2013	NA	NA
portjohn_lake	61	62	2014	NA	NA
prudhomme_lake	1	63	1954	NA	NA
prudhomme_lake	2	63	1955	NA	NA
prudhomme_lake	3	63	1956	5381	15030
prudhomme_lake	4	63	1957	2018	18622
prudhomme_lake	5	63	1958	26903	16127
prudhomme_lake	6	63	1959	20178	17277
prudhomme_lake	7	63	1960	9416	11592
prudhomme_lake	8	63	1961	20178	9114
prudhomme_lake	9	63	1962	9416	9407
prudhomme_lake	10	63	1963	20178	13198
prudhomme_lake	11	63	1964	9416	11688
prudhomme_lake	12	63	1965	9416	10963
prudhomme_lake	13	63	1966	4036	9125
prudhomme_lake	14	63	1967	12107	5496
prudhomme_lake	15	63	1968	9416	3421
prudhomme_lake	16	63	1969	9416	2748
prudhomme_lake	17	63	1970	9416	2332
prudhomme_lake	18	63	1971	5381	2816
prudhomme_lake	19	63	1972	2690	3241
prudhomme_lake	20	63	1973	2690	3550
prudhomme_lake	21	63	1974	1345	2581
prudhomme_lake	22	63	1975	NA	NA
prudhomme_lake	23	63	1976	NA	NA
prudhomme_lake	24	63	1977	4036	3896
prudhomme_lake	25	63	1978	1345	5334
prudhomme_lake	26	63	1979	3228	2811
prudhomme_lake	27	63	1980	NA	NA
prudhomme_lake	28	63	1981	1400	6183
prudhomme_lake	29	63	1982	6850	6543
prudhomme_lake	30	63	1983	2000	5164
prudhomme_lake	31	63	1984	2018	4388
prudhomme_lake	32	63	1985	5000	9729
prudhomme_lake	33	63	1986	5381	12713
prudhomme_lake	34	63	1987	6726	11546
prudhomme_lake	35	63	1988	942	14431
prudhomme_lake	36	63	1989	5381	14679
prudhomme_lake	37	63	1990	12000	11285
prudhomme_lake	38	63	1991	7000	6399
prudhomme_lake	39	63	1992	9000	5436
prudhomme_lake	40	63	1993	10750	7123
prudhomme_lake	41	63	1994	10750	5710
prudhomme_lake	42	63	1995	5375	4148
prudhomme_lake	43	63	1996	2150	2961
prudhomme_lake	44	63	1997	4778	4342
prudhomme_lake	45	63	1998	5200	9875
prudhomme_lake	46	63	1999	4000	12380
prudhomme_lake	47	63	2000	2200	7739
prudhomme_lake	48	63	2001	1800	6582
prudhomme_lake	49	63	2002	4800	3797
prudhomme_lake	50	63	2003	15000	1634
prudhomme_lake	51	63	2004	5800	3360
prudhomme_lake	52	63	2005	7000	6038
prudhomme_lake	53	63	2006	4400	5777
prudhomme_lake	54	63	2007	836	3931
prudhomme_lake	55	63	2008	1227	2027
prudhomme_lake	56	63	2009	6000	2317
prudhomme_lake	57	63	2010	NA	NA
prudhomme_lake	58	63	2011	NA	NA
prudhomme_lake	59	63	2012	NA	NA
prudhomme_lake	60	63	2013	NA	NA
prudhomme_lake	61	63	2014	NA	NA
shawaltan_lake	1	64	1954	NA	NA
shawaltan_lake	2	64	1955	NA	NA
shawaltan_lake	3	64	1956	7000	7825
shawaltan_lake	4	64	1957	3000	8341
shawaltan_lake	5	64	1958	2400	8219
shawaltan_lake	6	64	1959	7000	8085
shawaltan_lake	7	64	1960	7000	8100
shawaltan_lake	8	64	1961	7000	7082
shawaltan_lake	9	64	1962	7000	6512
shawaltan_lake	10	64	1963	7000	6547
shawaltan_lake	11	64	1964	7000	3983
shawaltan_lake	12	64	1965	7000	3632
shawaltan_lake	13	64	1966	4000	3951
shawaltan_lake	14	64	1967	7000	3750
shawaltan_lake	15	64	1968	3000	2380
shawaltan_lake	16	64	1969	3000	1867
shawaltan_lake	17	64	1970	3000	1838
shawaltan_lake	18	64	1971	4000	1949
shawaltan_lake	19	64	1972	2000	1276
shawaltan_lake	20	64	1973	1600	749
shawaltan_lake	21	64	1974	1200	943
shawaltan_lake	22	64	1975	2000	1700
shawaltan_lake	23	64	1976	1400	3276
shawaltan_lake	24	64	1977	400	6350
shawaltan_lake	25	64	1978	800	8311
shawaltan_lake	26	64	1979	500	4110
shawaltan_lake	27	64	1980	2800	5762
shawaltan_lake	28	64	1981	1600	5074
shawaltan_lake	29	64	1982	NA	NA
shawaltan_lake	30	64	1983	NA	NA
shawaltan_lake	31	64	1984	6600	9211
shawaltan_lake	32	64	1985	3000	7779
shawaltan_lake	33	64	1986	6000	6537
shawaltan_lake	34	64	1987	NA	NA
shawaltan_lake	35	64	1988	8000	4674
shawaltan_lake	36	64	1989	NA	NA
shawaltan_lake	37	64	1990	NA	NA
shawaltan_lake	38	64	1991	3400	2828
shawaltan_lake	39	64	1992	4000	4362
shawaltan_lake	40	64	1993	2000	5776
shawaltan_lake	41	64	1994	NA	NA
shawaltan_lake	42	64	1995	2400	4732
shawaltan_lake	43	64	1996	1200	4043
shawaltan_lake	44	64	1997	5000	5220
shawaltan_lake	45	64	1998	1600	7921
shawaltan_lake	46	64	1999	5000	10748
shawaltan_lake	47	64	2000	2400	10536
shawaltan_lake	48	64	2001	4000	8925
shawaltan_lake	49	64	2002	4400	5702
shawaltan_lake	50	64	2003	NA	NA
shawaltan_lake	51	64	2004	NA	NA
shawaltan_lake	52	64	2005	NA	NA
shawaltan_lake	53	64	2006	NA	NA
shawaltan_lake	54	64	2007	NA	NA
shawaltan_lake	55	64	2008	NA	NA
shawaltan_lake	56	64	2009	NA	NA
shawaltan_lake	57	64	2010	NA	NA
shawaltan_lake	58	64	2011	NA	NA
shawaltan_lake	59	64	2012	NA	NA
shawaltan_lake	60	64	2013	NA	NA
shawaltan_lake	61	64	2014	NA	NA
sheneeza_lake	1	65	1954	NA	NA
sheneeza_lake	2	65	1955	NA	NA
sheneeza_lake	3	65	1956	800	714
sheneeza_lake	4	65	1957	800	507
sheneeza_lake	5	65	1958	400	493
sheneeza_lake	6	65	1959	400	765
sheneeza_lake	7	65	1960	800	1775
sheneeza_lake	8	65	1961	400	2356
sheneeza_lake	9	65	1962	400	969
sheneeza_lake	10	65	1963	400	534
sheneeza_lake	11	65	1964	800	510
sheneeza_lake	12	65	1965	3000	783
sheneeza_lake	13	65	1966	800	1972
sheneeza_lake	14	65	1967	400	3550
sheneeza_lake	15	65	1968	400	2855
sheneeza_lake	16	65	1969	400	830
sheneeza_lake	17	65	1970	800	867
sheneeza_lake	18	65	1971	3000	2134
sheneeza_lake	19	65	1972	NA	NA
sheneeza_lake	20	65	1973	NA	NA
sheneeza_lake	21	65	1974	NA	NA
sheneeza_lake	22	65	1975	NA	NA
sheneeza_lake	23	65	1976	NA	NA
sheneeza_lake	24	65	1977	NA	NA
sheneeza_lake	25	65	1978	NA	NA
sheneeza_lake	26	65	1979	NA	NA
sheneeza_lake	27	65	1980	NA	NA
sheneeza_lake	28	65	1981	NA	NA
sheneeza_lake	29	65	1982	NA	NA
sheneeza_lake	30	65	1983	NA	NA
sheneeza_lake	31	65	1984	NA	NA
sheneeza_lake	32	65	1985	NA	NA
sheneeza_lake	33	65	1986	NA	NA
sheneeza_lake	34	65	1987	400	491
sheneeza_lake	35	65	1988	NA	NA
sheneeza_lake	36	65	1989	NA	NA
sheneeza_lake	37	65	1990	NA	NA
sheneeza_lake	38	65	1991	NA	NA
sheneeza_lake	39	65	1992	NA	NA
sheneeza_lake	40	65	1993	NA	NA
sheneeza_lake	41	65	1994	NA	NA
sheneeza_lake	42	65	1995	NA	NA
sheneeza_lake	43	65	1996	NA	NA
sheneeza_lake	44	65	1997	NA	NA
sheneeza_lake	45	65	1998	NA	NA
sheneeza_lake	46	65	1999	NA	NA
sheneeza_lake	47	65	2000	NA	NA
sheneeza_lake	48	65	2001	NA	NA
sheneeza_lake	49	65	2002	NA	NA
sheneeza_lake	50	65	2003	NA	NA
sheneeza_lake	51	65	2004	NA	NA
sheneeza_lake	52	65	2005	NA	NA
sheneeza_lake	53	65	2006	NA	NA
sheneeza_lake	54	65	2007	NA	NA
sheneeza_lake	55	65	2008	NA	NA
sheneeza_lake	56	65	2009	NA	NA
sheneeza_lake	57	65	2010	NA	NA
sheneeza_lake	58	65	2011	NA	NA
sheneeza_lake	59	65	2012	NA	NA
sheneeza_lake	60	65	2013	NA	NA
sheneeza_lake	61	65	2014	NA	NA
skidegate_lake	1	66	1954	NA	NA
skidegate_lake	2	66	1955	NA	NA
skidegate_lake	3	66	1956	30000	36214
skidegate_lake	4	66	1957	70000	47355
skidegate_lake	5	66	1958	30000	83321
skidegate_lake	6	66	1959	NA	NA
skidegate_lake	7	66	1960	30000	41250
skidegate_lake	8	66	1961	30000	52035
skidegate_lake	9	66	1962	70000	55666
skidegate_lake	10	66	1963	60000	42448
skidegate_lake	11	66	1964	30000	85528
skidegate_lake	12	66	1965	40000	80109
skidegate_lake	13	66	1966	50000	51286
skidegate_lake	14	66	1967	24000	41623
skidegate_lake	15	66	1968	70000	12407
skidegate_lake	16	66	1969	70000	23414
skidegate_lake	17	66	1970	40000	24853
skidegate_lake	18	66	1971	40000	39733
skidegate_lake	19	66	1972	6000	27565
skidegate_lake	20	66	1973	20000	23115
skidegate_lake	21	66	1974	16000	14850
skidegate_lake	22	66	1975	35000	12408
skidegate_lake	23	66	1976	22000	10330
skidegate_lake	24	66	1977	20000	4758
skidegate_lake	25	66	1978	12000	6131
skidegate_lake	26	66	1979	10000	20390
skidegate_lake	27	66	1980	9280	28771
skidegate_lake	28	66	1981	4000	36923
skidegate_lake	29	66	1982	2100	13221
skidegate_lake	30	66	1983	16000	31692
skidegate_lake	31	66	1984	20000	35321
skidegate_lake	32	66	1985	36000	10262
skidegate_lake	33	66	1986	6000	11369
skidegate_lake	34	66	1987	24000	8765
skidegate_lake	35	66	1988	34000	15300
skidegate_lake	36	66	1989	6600	20981
skidegate_lake	37	66	1990	10000	5307
skidegate_lake	38	66	1991	6000	10164
skidegate_lake	39	66	1992	10440	35725
skidegate_lake	40	66	1993	20346	29271
skidegate_lake	41	66	1994	4000	28968
skidegate_lake	42	66	1995	2400	23324
skidegate_lake	43	66	1996	31200	16057
skidegate_lake	44	66	1997	22920	15686
skidegate_lake	45	66	1998	24000	13587
skidegate_lake	46	66	1999	20000	12965
skidegate_lake	47	66	2000	12500	12650
skidegate_lake	48	66	2001	12948	6632
skidegate_lake	49	66	2002	11000	10603
skidegate_lake	50	66	2003	10000	7348
skidegate_lake	51	66	2004	11712	11426
skidegate_lake	52	66	2005	3932	17678
skidegate_lake	53	66	2006	9549	25396
skidegate_lake	54	66	2007	5116	33258
skidegate_lake	55	66	2008	NA	NA
skidegate_lake	56	66	2009	NA	NA
skidegate_lake	57	66	2010	NA	NA
skidegate_lake	58	66	2011	NA	NA
skidegate_lake	59	66	2012	NA	NA
skidegate_lake	60	66	2013	NA	NA
skidegate_lake	61	66	2014	NA	NA
tuno_east	1	67	1954	2500	3034
tuno_east	2	67	1955	900	1987
tuno_east	3	67	1956	1500	1014
tuno_east	4	67	1957	1000	1706
tuno_east	5	67	1958	2000	3099
tuno_east	6	67	1959	2000	2147
tuno_east	7	67	1960	NA	NA
tuno_east	8	67	1961	NA	NA
tuno_east	9	67	1962	2000	7580
tuno_east	10	67	1963	1200	5035
tuno_east	11	67	1964	1000	5851
tuno_east	12	67	1965	NA	NA
tuno_east	13	67	1966	6000	5975
tuno_east	14	67	1967	2000	7021
tuno_east	15	67	1968	3000	8444
tuno_east	16	67	1969	NA	NA
tuno_east	17	67	1970	1600	3772
tuno_east	18	67	1971	3000	4321
tuno_east	19	67	1972	2000	5514
tuno_east	20	67	1973	3000	2179
tuno_east	21	67	1974	1400	2154
tuno_east	22	67	1975	NA	NA
tuno_east	23	67	1976	NA	NA
tuno_east	24	67	1977	NA	NA
tuno_east	25	67	1978	NA	NA
tuno_east	26	67	1979	NA	NA
tuno_east	27	67	1980	NA	NA
tuno_east	28	67	1981	NA	NA
tuno_east	29	67	1982	NA	NA
tuno_east	30	67	1983	NA	NA
tuno_east	31	67	1984	NA	NA
tuno_east	32	67	1985	NA	NA
tuno_east	33	67	1986	NA	NA
tuno_east	34	67	1987	NA	NA
tuno_east	35	67	1988	NA	NA
tuno_east	36	67	1989	NA	NA
tuno_east	37	67	1990	NA	NA
tuno_east	38	67	1991	NA	NA
tuno_east	39	67	1992	NA	NA
tuno_east	40	67	1993	NA	NA
tuno_east	41	67	1994	NA	NA
tuno_east	42	67	1995	NA	NA
tuno_east	43	67	1996	NA	NA
tuno_east	44	67	1997	NA	NA
tuno_east	45	67	1998	NA	NA
tuno_east	46	67	1999	NA	NA
tuno_east	47	67	2000	NA	NA
tuno_east	48	67	2001	NA	NA
tuno_east	49	67	2002	NA	NA
tuno_east	50	67	2003	NA	NA
tuno_east	51	67	2004	NA	NA
tuno_east	52	67	2005	NA	NA
tuno_east	53	67	2006	NA	NA
tuno_east	54	67	2007	NA	NA
tuno_east	55	67	2008	NA	NA
tuno_east	56	67	2009	NA	NA
tuno_east	57	67	2010	NA	NA
tuno_east	58	67	2011	NA	NA
tuno_east	59	67	2012	NA	NA
tuno_east	60	67	2013	NA	NA
tuno_east	61	67	2014	NA	NA
tuno_west	1	68	1954	500	1843
tuno_west	2	68	1955	NA	NA
tuno_west	3	68	1956	NA	NA
tuno_west	4	68	1957	NA	NA
tuno_west	5	68	1958	1400	1566
tuno_west	6	68	1959	NA	NA
tuno_west	7	68	1960	NA	NA
tuno_west	8	68	1961	NA	NA
tuno_west	9	68	1962	1200	8046
tuno_west	10	68	1963	NA	NA
tuno_west	11	68	1964	NA	NA
tuno_west	12	68	1965	NA	NA
tuno_west	13	68	1966	6000	7992
tuno_west	14	68	1967	3000	9885
tuno_west	15	68	1968	3000	8075
tuno_west	16	68	1969	NA	NA
tuno_west	17	68	1970	2000	2996
tuno_west	18	68	1971	5000	2265
tuno_west	19	68	1972	2000	4569
tuno_west	20	68	1973	2000	4342
tuno_west	21	68	1974	1400	2347
tuno_west	22	68	1975	NA	NA
tuno_west	23	68	1976	NA	NA
tuno_west	24	68	1977	NA	NA
tuno_west	25	68	1978	NA	NA
tuno_west	26	68	1979	NA	NA
tuno_west	27	68	1980	NA	NA
tuno_west	28	68	1981	NA	NA
tuno_west	29	68	1982	NA	NA
tuno_west	30	68	1983	NA	NA
tuno_west	31	68	1984	NA	NA
tuno_west	32	68	1985	NA	NA
tuno_west	33	68	1986	NA	NA
tuno_west	34	68	1987	NA	NA
tuno_west	35	68	1988	NA	NA
tuno_west	36	68	1989	NA	NA
tuno_west	37	68	1990	NA	NA
tuno_west	38	68	1991	NA	NA
tuno_west	39	68	1992	NA	NA
tuno_west	40	68	1993	NA	NA
tuno_west	41	68	1994	NA	NA
tuno_west	42	68	1995	NA	NA
tuno_west	43	68	1996	NA	NA
tuno_west	44	68	1997	NA	NA
tuno_west	45	68	1998	NA	NA
tuno_west	46	68	1999	NA	NA
tuno_west	47	68	2000	NA	NA
tuno_west	48	68	2001	NA	NA
tuno_west	49	68	2002	NA	NA
tuno_west	50	68	2003	NA	NA
tuno_west	51	68	2004	NA	NA
tuno_west	52	68	2005	NA	NA
tuno_west	53	68	2006	NA	NA
tuno_west	54	68	2007	NA	NA
tuno_west	55	68	2008	NA	NA
tuno_west	56	68	2009	NA	NA
tuno_west	57	68	2010	NA	NA
tuno_west	58	68	2011	NA	NA
tuno_west	59	68	2012	NA	NA
tuno_west	60	68	2013	NA	NA
tuno_west	61	68	2014	NA	NA
yakoun_lake	1	69	1954	NA	NA
yakoun_lake	2	69	1955	NA	NA
yakoun_lake	3	69	1956	NA	NA
yakoun_lake	4	69	1957	1500	18344
yakoun_lake	5	69	1958	7000	31406
yakoun_lake	6	69	1959	15000	24844
yakoun_lake	7	69	1960	15000	30688
yakoun_lake	8	69	1961	7000	15500
yakoun_lake	9	69	1962	30000	12719
yakoun_lake	10	69	1963	15000	25313
yakoun_lake	11	69	1964	30000	38125
yakoun_lake	12	69	1965	15000	45063
yakoun_lake	13	69	1966	7000	45813
yakoun_lake	14	69	1967	15000	14563
yakoun_lake	15	69	1968	30000	18813
yakoun_lake	16	69	1969	30000	32281
yakoun_lake	17	69	1970	50000	32594
yakoun_lake	18	69	1971	12000	22750
yakoun_lake	19	69	1972	10000	24313
yakoun_lake	20	69	1973	24000	31469
yakoun_lake	21	69	1974	30000	28313
yakoun_lake	22	69	1975	19000	30625
yakoun_lake	23	69	1976	16000	42094
yakoun_lake	24	69	1977	26000	39750
yakoun_lake	25	69	1978	24000	38063
yakoun_lake	26	69	1979	19000	29375
yakoun_lake	27	69	1980	35000	30500
yakoun_lake	28	69	1981	31000	30344
yakoun_lake	29	69	1982	34000	15766
yakoun_lake	30	69	1983	24000	17484
yakoun_lake	31	69	1984	22000	27219
yakoun_lake	32	69	1985	NA	NA
yakoun_lake	33	69	1986	NA	NA
yakoun_lake	34	69	1987	9000	7231
yakoun_lake	35	69	1988	NA	NA
yakoun_lake	36	69	1989	NA	NA
yakoun_lake	37	69	1990	NA	NA
yakoun_lake	38	69	1991	4500	15563
yakoun_lake	39	69	1992	8800	24281
yakoun_lake	40	69	1993	NA	NA
yakoun_lake	41	69	1994	7000	14719
yakoun_lake	42	69	1995	8000	18844
yakoun_lake	43	69	1996	21000	15284
yakoun_lake	44	69	1997	17000	7541
yakoun_lake	45	69	1998	10000	9363
yakoun_lake	46	69	1999	15000	9438
yakoun_lake	47	69	2000	16000	10781
yakoun_lake	48	69	2001	5000	10781
yakoun_lake	49	69	2002	8100	19288
yakoun_lake	50	69	2003	6000	8363
yakoun_lake	51	69	2004	11000	7475
yakoun_lake	52	69	2005	3000	9594
yakoun_lake	53	69	2006	20000	14094
yakoun_lake	54	69	2007	7000	10156
yakoun_lake	55	69	2008	NA	NA
yakoun_lake	56	69	2009	NA	NA
yakoun_lake	57	69	2010	NA	NA
yakoun_lake	58	69	2011	NA	NA
yakoun_lake	59	69	2012	NA	NA
yakoun_lake	60	69	2013	NA	NA
yakoun_lake	61	69	2014	NA	NA
yeo_lake	1	70	1954	1500	1668
yeo_lake	2	70	1955	1100	2170
yeo_lake	3	70	1956	800	2534
yeo_lake	4	70	1957	3000	3363
yeo_lake	5	70	1958	NA	NA
yeo_lake	6	70	1959	NA	NA
yeo_lake	7	70	1960	1000	2494
yeo_lake	8	70	1961	2000	2156
yeo_lake	9	70	1962	2000	2413
yeo_lake	10	70	1963	5000	2327
yeo_lake	11	70	1964	1600	3460
yeo_lake	12	70	1965	300	1761
yeo_lake	13	70	1966	2000	2574
yeo_lake	14	70	1967	400	2056
yeo_lake	15	70	1968	2000	1688
yeo_lake	16	70	1969	400	1107
yeo_lake	17	70	1970	NA	NA
yeo_lake	18	70	1971	NA	NA
yeo_lake	19	70	1972	400	2798
yeo_lake	20	70	1973	600	2997
yeo_lake	21	70	1974	NA	NA
yeo_lake	22	70	1975	NA	NA
yeo_lake	23	70	1976	NA	NA
yeo_lake	24	70	1977	NA	NA
yeo_lake	25	70	1978	NA	NA
yeo_lake	26	70	1979	NA	NA
yeo_lake	27	70	1980	NA	NA
yeo_lake	28	70	1981	NA	NA
yeo_lake	29	70	1982	NA	NA
yeo_lake	30	70	1983	NA	NA
yeo_lake	31	70	1984	NA	NA
yeo_lake	32	70	1985	NA	NA
yeo_lake	33	70	1986	NA	NA
yeo_lake	34	70	1987	NA	NA
yeo_lake	35	70	1988	NA	NA
yeo_lake	36	70	1989	NA	NA
yeo_lake	37	70	1990	NA	NA
yeo_lake	38	70	1991	NA	NA
yeo_lake	39	70	1992	NA	NA
yeo_lake	40	70	1993	NA	NA
yeo_lake	41	70	1994	NA	NA
yeo_lake	42	70	1995	NA	NA
yeo_lake	43	70	1996	NA	NA
yeo_lake	44	70	1997	NA	NA
yeo_lake	45	70	1998	NA	NA
yeo_lake	46	70	1999	NA	NA
yeo_lake	47	70	2000	NA	NA
yeo_lake	48	70	2001	NA	NA
yeo_lake	49	70	2002	NA	NA
yeo_lake	50	70	2003	1000	1984
yeo_lake	51	70	2004	1600	2121
yeo_lake	52	70	2005	1300	3020
yeo_lake	53	70	2006	1000	2064
yeo_lake	54	70	2007	2400	1818
yeo_lake	55	70	2008	1120	570
yeo_lake	56	70	2009	4000	993
yeo_lake	57	70	2010	NA	NA
yeo_lake	58	70	2011	NA	NA
yeo_lake	59	70	2012	NA	NA
yeo_lake	60	70	2013	NA	NA
yeo_lake	61	70	2014	NA	NA
